"振込日","加盟店番号（V/M）","店舗番号（AKR）","店舗名","取引年月日","決済ブランド","決済ブランド（カード番号下４桁）","支払区分","金額（円）","税区分","備考"
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-03","Mastercard(R)","9661","一括","1200","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-03","JCB","1126","一括","1200","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-02","楽天ペイ","","一括","1200","課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-02","iD","4***","一括","2645","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-02","Visa","1949","一括","28265","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-02","Visa","8003","一括","10859","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-02","American Express","2016","一括","19162","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-01","PayPay","","一括","8360","課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-01","PayPay","","一括","2400","課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-01","Visa","1227","一括","15717","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-01","American Express","1009","一括","4279","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-01","Visa","6867","一括","10798","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-01","Visa","7377","一括","5569","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-12-01","Visa","3356","一括","23012","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-30","PayPay","","一括","7381","課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-30","Visa","7839","一括","46004","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-30","Visa","5054","一括","17622","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-30","Visa","7603","一括","9817","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-30","American Express","2001","一括","16885","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-30","Mastercard(R)","8674","一括","35497","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-30","Visa","7360","一括","12000","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-30","American Express","1005","一括","15752","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-30","American Express","1000","一括","3531","非課税",""
"2025-12-15","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-30","JCB","9758","一括","3478","非課税",""

"","","","","","","","売上合計金額","1562442"
"","","","","","","","売上手数料（課税10%対象）","10576"
"","","","","","","","うち消費税額","961"
"","","","","","","","売上手数料（非課税）","39115"
"","","","","","","","振込手数料","0"
"","","","","","","","振込金額","1512751"
"","","","","","","","振込調整金額","0"
"","","","","","","","振込確定金額","1512751"

"株式会社ａｓｏｖｉｖａ"
"Ｃｒａｂ　Ｓｈｒｉｍｐ 御中"

"株式会社リクルート（T5010001149426）"

"振込日","加盟店番号（V/M）","店舗番号（AKR）","店舗名","取引年月日","決済ブランド","決済ブランド（カード番号下４桁）","支払区分","金額（円）","税区分","備考"
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","PayPay","","一括","20812","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","d払い","","一括","31056","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","JCB","1082","一括","21177","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Mastercard(R)","1962","一括","16797","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Visa","2040","一括","23154","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Visa","3684","一括","6798","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Visa","2256","一括","26510","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Visa","0800","一括","17200","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Visa","4363","一括","16907","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Visa","8652","一括","15597","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Mastercard(R)","6077","一括","14718","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","JCB","7015","一括","16412","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","American Express","3505","一括","6290","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Visa","7389","一括","26967","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","JCB","5882","一括","2900","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Mastercard(R)","5073","一括","15458","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Mastercard(R)","0036","一括","16577","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Mastercard(R)","1679","一括","24948","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Visa","3260","一括","2400","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-29","Visa","6002","一括","2400","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","PayPay","","一括","38500","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","PayPay","","一括","13682","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","PayPay","","一括","19822","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","PayPay","","一括","1200","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","PayPay","","一括","1200","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","Visa","4532","一括","11550","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","Visa","2165","一括","5841","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","Visa","2902","一括","7087","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","Mastercard(R)","3823","一括","12012","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","American Express","1006","一括","10110","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","Visa","7968","一括","16005","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","Mastercard(R)","5620","一括","38424","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","Visa","0055","一括","15312","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","Mastercard(R)","9006","一括","5782","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-28","Mastercard(R)","8108","一括","20218","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-27","PayPay","","一括","1480","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-27","iD","1***","一括","20812","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-27","Visa","4048","一括","12716","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-27","American Express","1008","一括","20570","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-27","American Express","1008","一括","27500","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-27","American Express","4003","一括","12872","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-27","JCB","1070","一括","55000","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-27","Visa","2881","一括","15477","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-26","PayPay","","一括","16412","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-26","Mastercard(R)","5347","一括","33970","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-26","Visa","9973","一括","13960","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-26","Mastercard(R)","4194","一括","45759","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-26","Visa","8221","一括","18557","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-26","Visa","8606","一括","13915","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-26","American Express","3009","一括","3508","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-26","JCB","1023","一括","12023","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-26","American Express","1072","一括","10725","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-25","JCB","2811","一括","19250","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-25","American Express","1007","一括","20022","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-25","Visa","1056","一括","11700","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-25","Visa","5514","一括","17512","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-24","Visa","2902","一括","15368","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-24","Visa","1006","一括","10494","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-24","Visa","4968","一括","18282","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-24","Mastercard(R)","9281","一括","13466","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-24","Visa","9353","一括","15618","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-24","Visa","3672","一括","16115","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-24","Visa","3326","一括","53619","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","楽天ペイ","","一括","10857","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","PayPay","","一括","25212","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","PayPay","","一括","18969","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","PayPay","","一括","16137","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","PayPay","","一括","1848","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","PayPay","","一括","1080","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","iD","2***","一括","7716","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","JCB","1081","一括","21820","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","Visa","0723","一括","17503","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","Visa","2556","一括","10439","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","Visa","3008","一括","18212","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","JCB","3031","一括","19547","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","JCB","1165","一括","18612","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","JCB","0400","一括","18275","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-23","American Express","1005","一括","21362","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","PayPay","","一括","19536","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","PayPay","","一括","19337","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","QUICPay","8***","","5159","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","iD","2***","一括","18062","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","JCB","0046","一括","10703","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","American Express","4100","一括","33268","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","Visa","9170","一括","26312","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","JCB","3598","一括","3007","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","Mastercard(R)","4813","一括","21912","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","Visa","7789","一括","10969","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","Visa","6923","一括","9614","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","Visa","7196","一括","19612","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","Visa","6052","一括","18557","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","Visa","7416","一括","15559","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","Visa","4718","一括","10860","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-22","JCB","1204","一括","20042","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","PayPay","","一括","7651","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","PayPay","","一括","1180","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","PayPay","","一括","1480","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","American Express","9104","一括","19305","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","Visa","9112","一括","26829","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","Mastercard(R)","4315","一括","37224","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","Mastercard(R)","4203","一括","33088","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","JCB","9605","一括","10472","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","American Express","5329","一括","21472","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","Visa","3003","一括","17512","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","American Express","1003","一括","4631","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","JCB","1095","一括","26268","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-21","Mastercard(R)","4918","一括","4410","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","楽天ペイ","","一括","980","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","PayPay","","一括","9207","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","PayPay","","一括","3012","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","PayPay","","一括","2655","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","PayPay","","一括","980","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","PayPay","","一括","1180","課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","QUICPay","4***","","4440","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","Visa","6166","一括","49878","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","Visa","3433","一括","30041","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","Mastercard(R)","5202","一括","6974","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","Visa","9899","一括","7236","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","American Express","1009","一括","2860","非課税",""
"2025-12-05","046981968011","AKR5043754583","Ｃｒａｂ　Ｓｈｒｉｍｐ","2025-11-20","Diners Club","7281","一括","885","非課税",""

"","","","","","","","売上合計金額","1910473"
"","","","","","","","売上手数料（課税10%対象）","9262"
"","","","","","","","うち消費税額","842"
"","","","","","","","売上手数料（非課税）","49898"
"","","","","","","","振込手数料","0"
"","","","","","","","振込金額","1851313"
"","","","","","","","振込調整金額","0"
"","","","","","","","振込確定金額","1851313"
